side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy,k,flux_mode,alpha_cv,study2_mode,cell_id
32,sparsek,0.05,20.0,1024,0,detail32_glyph_0,RQL,8.2007,0.00587,,0.82666,0.00062,0.080436,0.95,0.001024,0.0,0.0,1.18,1.056,8.2007,1.0,0.836475,0.866957,1e-06,0.999749,0.5,0.043207,0.080436,,,,,,0.04362,0.046122,0.045011,0.00093079,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s0
32,sparsek,0.05,20.0,1024,0,detail32_chirp_0,RQL,6.02,0.0034,,0.73181,-0.04969,0.080436,0.91,0.001024,0.0,0.0,0.19,0.189,6.0116,1.0,0.851414,0.866957,1e-06,0.999749,0.5,0.043207,0.080436,,,,,,0.21348,0.030633,0.029895,0.00088596,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s0
32,sparsek,0.05,20.0,1024,0,detail32_spokes_0,RQL,6.696,0.00383,,0.83033,-0.0336,0.080436,0.92,0.001024,0.0,0.0,0.22,0.215,6.6937,4.310903,0.870437,0.866957,1e-06,0.999749,0.5,0.043207,0.080436,,,,,,0.32246,0.044894,0.043812,0.00090027,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s0
32,sparsek,0.05,20.0,1024,0,detail32_maze_0,RQL,7.4133,0.00457,,0.87278,-0.04003,0.080436,0.92,0.001024,0.0,0.0,0.21,0.211,7.411,1.0,0.811542,0.866957,1e-06,0.999749,0.5,0.043207,0.080436,,,,,,0.17432,0.055961,0.054612,0.00089455,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s0
32,sparsek,0.05,20.0,1024,0,detail32_contour_0,RQL,8.3578,0.16889,,0.74148,-0.0336,0.080436,0.92,0.001024,0.0,0.0,0.23,0.223,8.3548,1.0,0.825558,0.866957,1e-06,0.999749,0.5,0.043207,0.080436,,,,,,-1.92976,0.035977,0.03511,0.00090027,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s0
32,sparsek,0.05,20.0,1024,0,detail32_microtexture_0,RQL,14.2245,0.02646,,0.58078,0.03208,0.080436,0.98,0.001024,0.0,0.0,0.26,0.261,14.2155,64.0,0.933388,0.866957,1e-06,0.999749,0.5,0.043207,0.080436,,,,,,-0.26842,0.022072,0.02154,0.00095844,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s0
32,sparsek,0.05,20.0,1024,1,detail32_glyph_0,RQL,8.2046,0.00548,,0.82635,0.02028,0.080436,0.97,0.001024,0.0,0.0,0.23,0.233,8.2038,64.0,0.932726,0.866957,1e-06,0.999765,0.5,0.043207,0.080436,,,,,,1.33587,0.042659,0.04163,0.00094795,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s1
32,sparsek,0.05,20.0,1024,1,detail32_chirp_0,RQL,6.0416,0.00365,,0.72993,0.0451,0.080436,0.99,0.001024,0.0,0.0,0.27,0.267,6.034,2.354052,0.868857,0.866957,1e-06,0.999765,0.5,0.043207,0.080436,,,,,,-0.61582,0.033252,0.032451,0.00096989,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s1
32,sparsek,0.05,20.0,1024,1,detail32_spokes_0,RQL,6.6945,0.00371,,0.83077,0.05265,0.080436,1.0,0.001024,0.0,0.0,0.24,0.243,6.6891,5.70906,0.871565,0.866957,1e-06,0.999765,0.5,0.043207,0.080436,,,,,,0.0691,0.046933,0.045801,0.00097656,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s1
32,sparsek,0.05,20.0,1024,1,detail32_maze_0,RQL,7.412,0.00459,,0.87281,0.03101,0.080436,0.98,0.001024,0.0,0.0,0.24,0.237,7.4107,1.0,0.844085,0.866957,1e-06,0.999765,0.5,0.043207,0.080436,,,,,,0.11686,0.058997,0.057576,0.00095749,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s1
32,sparsek,0.05,20.0,1024,1,detail32_contour_0,RQL,8.357,0.16838,,0.74144,-0.02718,0.080436,0.93,0.001024,0.0,0.0,0.2,0.194,8.3553,1.0,0.781432,0.866957,1e-06,0.999765,0.5,0.043207,0.080436,,,,,,-1.60631,0.033714,0.032901,0.00090599,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s1
32,sparsek,0.05,20.0,1024,1,detail32_microtexture_0,RQL,14.2323,0.02669,,0.57994,0.02239,0.080436,0.97,0.001024,0.0,0.0,0.23,0.225,14.228,1.0,0.814265,0.866957,1e-06,0.999765,0.5,0.043207,0.080436,,,,,,0.37452,0.023001,0.022446,0.00094986,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s1
32,sparsek,0.05,20.0,1024,2,detail32_glyph_0,RQL,8.1982,0.00532,,0.82691,-0.00996,0.080436,0.94,0.001024,0.0,0.0,0.25,0.25,8.198,64.0,0.919399,0.866957,1e-06,0.999751,0.5,0.043207,0.080436,,,,,,-0.18504,0.049269,0.048082,0.00092125,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s2
32,sparsek,0.05,20.0,1024,2,detail32_chirp_0,RQL,6.0369,0.00358,,0.72972,-0.00996,0.080436,0.94,0.001024,0.0,0.0,0.24,0.243,6.0365,6.815162,0.872458,0.866957,1e-06,0.999751,0.5,0.043207,0.080436,,,,,,-1.17066,0.033806,0.032991,0.00092125,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s2
32,sparsek,0.05,20.0,1024,2,detail32_spokes_0,RQL,6.6987,0.00375,,0.82989,0.01376,0.080436,0.96,0.001024,0.0,0.0,0.23,0.223,6.6983,64.0,0.945727,0.866957,1e-06,0.999751,0.5,0.043207,0.080436,,,,,,1.23895,0.046347,0.04523,0.00094223,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s2
32,sparsek,0.05,20.0,1024,2,detail32_maze_0,RQL,7.4202,0.00499,,0.87211,-0.04129,0.080436,0.92,0.001024,0.0,0.0,0.18,0.179,7.4176,1.0,0.847175,0.866957,1e-06,0.999751,0.5,0.043207,0.080436,,,,,,0.21699,0.0551,0.053772,0.00089359,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s2
32,sparsek,0.05,20.0,1024,2,detail32_contour_0,RQL,8.5659,0.15759,,0.7237,-0.00436,0.080436,0.95,0.001024,0.0,0.0,0.17,0.172,8.5657,1.0,0.845145,0.866957,1e-06,0.999751,0.5,0.043207,0.080436,,,,,,0.62549,0.036145,0.035274,0.00092697,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s2
32,sparsek,0.05,20.0,1024,2,detail32_microtexture_0,RQL,14.2337,0.02669,,0.5801,-0.03037,0.080436,0.92,0.001024,0.0,0.0,0.21,0.206,14.2257,1.0,0.802789,0.866957,1e-06,0.999751,0.5,0.043207,0.080436,,,,,,0.43215,0.022404,0.021864,0.00090313,0.00097656,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu20_s2
32,sparsek,0.05,200.0,1024,0,detail32_glyph_0,RQL,8.2071,0.00627,,0.82611,0.01976,0.253949,9.7,0.010239999999999999,0.0,0.0,0.3,0.3,8.2064,3.943893,8.958429,8.641496,9e-06,0.999754,0.5,0.136411,0.253949,,,,,,0.49533,0.046122,0.142337,0.00947571,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s0
32,sparsek,0.05,200.0,1024,0,detail32_chirp_0,RQL,6.0393,0.00367,,0.7295,0.0041,0.253949,9.56,0.010239999999999999,0.0,0.0,0.36,0.358,6.0392,1.0,8.294151,8.641496,9e-06,0.999754,0.5,0.136411,0.253949,,,,,,0.41673,0.030633,0.094536,0.00933743,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s0
32,sparsek,0.05,200.0,1024,0,detail32_spokes_0,RQL,6.889,0.01245,,0.81184,0.00232,0.253949,9.55,0.010239999999999999,0.0,0.0,0.3,0.301,6.8894,2.939266,8.877697,8.641496,9e-06,0.999754,0.5,0.136411,0.253949,,,,,,1.45053,0.044894,0.138546,0.00932312,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s0
32,sparsek,0.05,200.0,1024,0,detail32_maze_0,RQL,7.4168,0.00473,,0.8722,0.00122,0.253949,9.54,0.010239999999999999,0.0,0.0,0.42,0.421,7.4168,1.0,8.638118,8.641496,9e-06,0.999754,0.5,0.136411,0.253949,,,,,,0.18354,0.055961,0.1727,0.00931168,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s0
32,sparsek,0.05,200.0,1024,0,detail32_contour_0,RQL,8.4426,0.17406,,0.73401,0.0106,0.253949,9.62,0.010239999999999999,0.0,0.0,0.33,0.323,8.4427,3.590269,8.930012,8.641496,9e-06,0.999754,0.5,0.136411,0.253949,,,,,,1.75355,0.035977,0.111027,0.00939465,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s0
32,sparsek,0.05,200.0,1024,0,detail32_microtexture_0,RQL,13.9424,0.02785,,0.59889,-0.00993,0.253949,9.44,0.010239999999999999,0.0,0.0,0.3,0.304,13.9488,1.0,8.136788,8.641496,9e-06,0.999754,0.5,0.136411,0.253949,,,,,,0.47299,0.022072,0.068115,0.00921535,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s0
32,sparsek,0.05,200.0,1024,1,detail32_glyph_0,RQL,8.199,0.00532,,0.82684,0.01181,0.253949,9.63,0.010239999999999999,0.0,0.0,0.38,0.379,8.1987,1.0,8.043016,8.641496,9e-06,0.999766,0.5,0.136411,0.253949,,,,,,-0.08812,0.042659,0.131647,0.00940514,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s1
32,sparsek,0.05,200.0,1024,1,detail32_chirp_0,RQL,6.0181,0.00479,,0.73127,-0.00958,0.253949,9.44,0.010239999999999999,0.0,0.0,0.34,0.34,6.0181,1.0,8.090871,8.641496,9e-06,0.999766,0.5,0.136411,0.253949,,,,,,1.76434,0.033252,0.102619,0.00921631,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s1
32,sparsek,0.05,200.0,1024,1,detail32_spokes_0,RQL,6.6773,0.00351,,0.83193,0.00738,0.253949,9.59,0.010239999999999999,0.0,0.0,0.38,0.374,6.677,8.170303,9.298074,8.641496,9e-06,0.999766,0.5,0.136411,0.253949,,,,,,-0.44357,0.046933,0.144837,0.00936604,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s1
32,sparsek,0.05,200.0,1024,1,detail32_maze_0,RQL,7.4146,0.00485,,0.87242,-0.00186,0.253949,9.51,0.010239999999999999,0.0,0.0,0.35,0.345,7.4146,2.238271,8.821367,8.641496,9e-06,0.999766,0.5,0.136411,0.253949,,,,,,0.12815,0.058997,0.18207,0.00928402,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s1
32,sparsek,0.05,200.0,1024,1,detail32_contour_0,RQL,8.4846,0.17278,,0.73049,0.02558,0.253949,9.76,0.010239999999999999,0.0,0.0,0.36,0.362,8.4845,12.86112,9.675035,8.641496,9e-06,0.999766,0.5,0.136411,0.253949,,,,,,1.87329,0.033714,0.104043,0.00952721,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s1
32,sparsek,0.05,200.0,1024,1,detail32_microtexture_0,RQL,14.2847,0.03145,,0.57624,-0.0099,0.253949,9.43,0.010239999999999999,0.0,0.0,0.32,0.323,14.2836,1.0,8.563264,8.641496,9e-06,0.999766,0.5,0.136411,0.253949,,,,,,0.633,0.023001,0.070982,0.00921345,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s1
32,sparsek,0.05,200.0,1024,2,detail32_glyph_0,RQL,8.1993,0.00531,,0.82679,0.00255,0.253949,9.55,0.010239999999999999,0.0,0.0,0.39,0.392,8.1993,1.514294,8.763185,8.641496,9e-06,0.999755,0.5,0.136411,0.253949,,,,,,0.07643,0.049269,0.152048,0.00932312,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s2
32,sparsek,0.05,200.0,1024,2,detail32_chirp_0,RQL,5.8977,0.00287,,0.7414,-0.00326,0.253949,9.5,0.010239999999999999,0.0,0.0,0.3,0.296,5.8986,1.0,8.662027,8.641496,9e-06,0.999755,0.5,0.136411,0.253949,,,,,,0.67685,0.033806,0.104328,0.00927353,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s2
32,sparsek,0.05,200.0,1024,2,detail32_spokes_0,RQL,6.6623,0.00367,,0.83333,-0.00213,0.253949,9.5,0.010239999999999999,0.0,0.0,0.31,0.306,6.6624,3.39044,8.913954,8.641496,9e-06,0.999755,0.5,0.136411,0.253949,,,,,,-0.50508,0.046347,0.14303,0.00928211,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s2
32,sparsek,0.05,200.0,1024,2,detail32_maze_0,RQL,7.4145,0.00495,,0.87243,0.00038,0.253949,9.53,0.010239999999999999,0.0,0.0,0.32,0.324,7.4145,5.899199,9.115559,8.641496,9e-06,0.999755,0.5,0.136411,0.253949,,,,,,0.19748,0.0551,0.170041,0.00930405,0.00976563,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s2
32,sparsek,0.05,200.0,1024,2,detail32_contour_0,RQL,8.3986,0.17151,,0.7379,0.02345,0.253949,9.74,0.010239999999999999,0.0,0.0,0.35,0.345,8.3968,9.120852,9.374453,8.641496,9e-06,0.999755,0.5,0.136411,0.253949,,,,,,0.40785,0.036145,0.111546,0.00950813,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s2
32,sparsek,0.05,200.0,1024,2,detail32_microtexture_0,RQL,14.2501,0.0278,,0.57854,0.01221,0.253949,9.63,0.010239999999999999,0.0,0.0,0.3,0.296,14.249,1.0,8.593917,8.641496,9e-06,0.999755,0.5,0.136411,0.253949,,,,,,0.43845,0.022404,0.06914,0.00940895,0.00976562,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu200_s2
32,sparsek,0.05,2000.0,1024,0,detail32_glyph_0,RQL,8.2075,0.00785,,0.82601,-0.0041,0.802927,94.87,0.10239999999999999,0.0,0.0,0.46,0.455,8.2074,2.280123,104.702249,86.38688,9.1e-05,0.999756,0.5,0.431299,0.802927,,,,,,-0.04162,0.046122,0.450109,0.09264469,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s0
32,sparsek,0.05,2000.0,1024,0,detail32_chirp_0,RQL,6.0931,0.00587,,0.72498,0.0004,0.802927,95.28,0.10239999999999999,0.0,0.0,0.41,0.403,6.0931,1.0,91.599804,86.38688,9.1e-05,0.999756,0.5,0.431299,0.802927,,,,,,-0.83744,0.030633,0.298949,0.09304428,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s0
32,sparsek,0.05,2000.0,1024,0,detail32_spokes_0,RQL,7.0696,0.02243,,0.79507,0.00299,0.802927,95.52,0.10239999999999999,0.0,0.0,0.44,0.44,7.0706,2.43805,105.970815,86.38688,9.1e-05,0.999756,0.5,0.431299,0.802927,,,,,,2.7795,0.044894,0.438121,0.09327888,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s0
32,sparsek,0.05,2000.0,1024,0,detail32_maze_0,RQL,7.4539,0.01122,,0.86848,0.00314,0.802927,95.53,0.10239999999999999,0.0,0.0,0.49,0.484,7.4539,3.996642,118.490395,86.38688,9.1e-05,0.999756,0.5,0.431299,0.802927,,,,,,0.23195,0.055961,0.546124,0.09328938,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s0
32,sparsek,0.05,2000.0,1024,0,detail32_contour_0,RQL,9.0929,0.23492,,0.68148,-0.00908,0.802927,94.42,0.10239999999999999,0.0,0.0,0.4,0.396,9.0877,1.663154,99.746366,86.38688,9.1e-05,0.999756,0.5,0.431299,0.802927,,,,,,4.10236,0.035977,0.351098,0.09220982,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s0
32,sparsek,0.05,2000.0,1024,0,detail32_microtexture_0,RQL,14.2634,0.02785,,0.57758,0.00021,0.802927,95.26,0.10239999999999999,0.0,0.0,0.33,0.329,14.2634,1.0,90.590839,86.38688,9.1e-05,0.999756,0.5,0.431299,0.802927,,,,,,0.68047,0.022072,0.215397,0.09302521,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s0
32,sparsek,0.05,2000.0,1024,1,detail32_glyph_0,RQL,8.2199,0.00953,,0.82483,8e-05,0.802927,95.25,0.10239999999999999,0.0,0.0,0.33,0.328,8.2199,2.152984,103.680954,86.38688,9.1e-05,0.999754,0.5,0.431299,0.802927,,,,,,0.17799,0.042659,0.416305,0.09301662,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s1
32,sparsek,0.05,2000.0,1024,1,detail32_chirp_0,RQL,6.0758,0.00738,,0.72643,-0.00126,0.802927,95.13,0.10239999999999999,0.0,0.0,0.44,0.435,6.0758,1.484751,98.313302,86.38688,9.1e-05,0.999754,0.5,0.431299,0.802927,,,,,,0.6503,0.033252,0.324508,0.09289646,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s1
32,sparsek,0.05,2000.0,1024,1,detail32_spokes_0,RQL,7.0061,0.01712,,0.80095,0.00195,0.802927,95.42,0.10239999999999999,0.0,0.0,0.29,0.286,7.0067,1.364534,97.347648,86.38688,9.1e-05,0.999754,0.5,0.431299,0.802927,,,,,,2.74091,0.046933,0.458015,0.09318638,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s1
32,sparsek,0.05,2000.0,1024,1,detail32_maze_0,RQL,7.4488,0.01032,,0.86898,0.00437,0.802927,95.64,0.10239999999999999,0.0,0.0,0.41,0.412,7.4489,4.629672,123.575217,86.38688,9.1e-05,0.999754,0.5,0.431299,0.802927,,,,,,0.2464,0.058997,0.575756,0.09339905,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s1
32,sparsek,0.05,2000.0,1024,1,detail32_contour_0,RQL,8.748,0.14972,,0.70872,-0.00283,0.802927,94.99,0.10239999999999999,0.0,0.0,0.38,0.376,8.7473,1.814024,100.958223,86.38688,9.1e-05,0.999754,0.5,0.431299,0.802927,,,,,,1.61106,0.033714,0.329013,0.09276295,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s1
32,sparsek,0.05,2000.0,1024,1,detail32_microtexture_0,RQL,14.3421,0.03193,,0.57238,-0.00138,0.802927,95.12,0.10239999999999999,0.0,0.0,0.32,0.317,14.342,1.0,88.098232,86.38688,9.1e-05,0.999754,0.5,0.431299,0.802927,,,,,,0.40739,0.023001,0.224464,0.09288788,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s1
32,sparsek,0.05,2000.0,1024,2,detail32_glyph_0,RQL,8.2001,0.00585,,0.82671,0.00228,0.802927,95.45,0.10239999999999999,0.0,0.0,0.32,0.324,8.2001,2.437722,105.968308,86.38688,9.1e-05,0.999762,0.5,0.431299,0.802927,,,,,,-0.01356,0.049269,0.480819,0.09320831,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s2
32,sparsek,0.05,2000.0,1024,2,detail32_chirp_0,RQL,6.2115,0.01468,,0.71518,-0.00112,0.802927,95.14,0.10239999999999999,0.0,0.0,0.34,0.339,6.2114,1.827111,101.063474,86.38688,9.1e-05,0.999762,0.5,0.431299,0.802927,,,,,,-1.43872,0.033806,0.329915,0.09291363,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s2
32,sparsek,0.05,2000.0,1024,2,detail32_spokes_0,RQL,6.9819,0.02083,,0.80313,0.00454,0.802927,95.66,0.10239999999999999,0.0,0.0,0.31,0.309,6.983,1.617278,99.377946,86.38688,9.1e-05,0.999762,0.5,0.431299,0.802927,,,,,,2.32379,0.046347,0.4523,0.09341526,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s2
32,sparsek,0.05,2000.0,1024,2,detail32_maze_0,RQL,7.4321,0.00512,,0.87067,0.00062,0.802927,95.3,0.10239999999999999,0.0,0.0,0.41,0.412,7.4321,3.642036,115.642172,86.38688,9.1e-05,0.999762,0.5,0.431299,0.802927,,,,,,0.19495,0.0551,0.537718,0.0930624,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s2
32,sparsek,0.05,2000.0,1024,2,detail32_contour_0,RQL,8.858,0.21171,,0.69994,-0.00573,0.802927,94.72,0.10239999999999999,0.0,0.0,0.43,0.433,8.8555,1.0,94.014825,86.38688,9.1e-05,0.999762,0.5,0.431299,0.802927,,,,,,3.19579,0.036145,0.352739,0.0925045,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s2
32,sparsek,0.05,2000.0,1024,2,detail32_microtexture_0,RQL,14.3232,0.03494,,0.57362,-0.00087,0.802927,95.16,0.10239999999999999,0.0,0.0,0.25,0.245,14.3232,1.0,90.676402,86.38688,9.1e-05,0.999762,0.5,0.431299,0.802927,,,,,,0.66969,0.022404,0.218639,0.0929327,0.09765625,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.05_nu2000_s2
32,sparsek,0.1,20.0,1024,0,detail32_glyph_0,RQL,8.2021,0.00541,,0.82658,-0.01701,0.111324,1.79,0.001024,0.0,0.0,0.29,0.29,8.2014,16.9867,1.55883,1.513108,1e-06,0.999748,0.5,0.059799,0.111324,,,,,,0.67825,0.046122,0.062192,0.00174809,0.00195313,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s0
32,sparsek,0.1,20.0,1024,0,detail32_chirp_0,RQL,6.0427,0.00367,,0.72953,0.03269,0.111324,1.87,0.001024,0.0,0.0,0.25,0.25,6.0388,1.0,1.494532,1.513108,1e-06,0.999748,0.5,0.059799,0.111324,,,,,,1.34158,0.030633,0.041306,0.00182819,0.00195313,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s0
32,sparsek,0.1,20.0,1024,0,detail32_spokes_0,RQL,6.6954,0.00378,,0.83019,0.01194,0.111324,1.84,0.001024,0.0,0.0,0.22,0.224,6.6951,1.0,1.41248,1.513108,1e-06,0.999748,0.5,0.059799,0.111324,,,,,,0.11875,0.044894,0.060535,0.00179482,0.00195312,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s0
32,sparsek,0.1,20.0,1024,0,detail32_maze_0,RQL,7.4123,0.00455,,0.87289,0.04162,0.111324,1.89,0.001024,0.0,0.0,0.21,0.205,7.4099,47.671277,1.641423,1.513108,1e-06,0.999748,0.5,0.059799,0.111324,,,,,,0.19149,0.055961,0.075458,0.0018425,0.00195313,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s0
32,sparsek,0.1,20.0,1024,0,detail32_contour_0,RQL,8.4154,0.17259,,0.73697,0.04937,0.111324,1.9,0.001024,0.0,0.0,0.25,0.248,8.4078,1.0,1.49793,1.513108,1e-06,0.999748,0.5,0.059799,0.111324,,,,,,1.91629,0.035977,0.048511,0.0018549,0.00195312,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s0
32,sparsek,0.1,20.0,1024,0,detail32_microtexture_0,RQL,14.2382,0.0267,,0.57956,-0.02229,0.111324,1.78,0.001024,0.0,0.0,0.26,0.261,14.2338,18.141282,1.561938,1.513108,1e-06,0.999748,0.5,0.059799,0.111324,,,,,,0.62821,0.022072,0.029761,0.0017395,0.00195312,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s0
32,sparsek,0.1,20.0,1024,1,detail32_glyph_0,RQL,8.201,0.00539,,0.82668,0.01727,0.111324,1.85,0.001024,0.0,0.0,0.24,0.237,8.2004,1.0,1.355276,1.513108,1e-06,0.999756,0.5,0.059799,0.111324,,,,,,0.31651,0.042659,0.057521,0.0018034,0.00195313,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s1
32,sparsek,0.1,20.0,1024,1,detail32_chirp_0,RQL,6.0399,0.00358,,0.73063,-0.061,0.111324,1.72,0.001024,0.0,0.0,0.3,0.302,6.0256,1.0,1.346466,1.513108,1e-06,0.999756,0.5,0.059799,0.111324,,,,,,-1.60074,0.033252,0.044837,0.00167656,0.00195313,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s1
32,sparsek,0.1,20.0,1024,1,detail32_spokes_0,RQL,6.6962,0.00392,,0.83045,-0.04343,0.111324,1.75,0.001024,0.0,0.0,0.24,0.244,6.6924,1.0,1.36196,1.513108,1e-06,0.999756,0.5,0.059799,0.111324,,,,,,0.14873,0.046933,0.063284,0.00170517,0.00195312,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s1
32,sparsek,0.1,20.0,1024,1,detail32_maze_0,RQL,7.41,0.00461,,0.87299,0.02793,0.111324,1.86,0.001024,0.0,0.0,0.23,0.225,7.4089,11.273599,1.543453,1.513108,1e-06,0.999756,0.5,0.059799,0.111324,,,,,,-0.13199,0.058997,0.079552,0.00182056,0.00195313,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s1
32,sparsek,0.1,20.0,1024,1,detail32_contour_0,RQL,8.3943,0.17138,,0.73812,0.00188,0.111324,1.82,0.001024,0.0,0.0,0.19,0.194,8.3943,11.456601,1.543946,1.513108,1e-06,0.999756,0.5,0.059799,0.111324,,,,,,0.60662,0.033714,0.04546,0.0017786,0.00195312,512|0.5,512,normalized,0.0,fluxmap,fluxmap_k512_normalized_r0.1_nu20_s1
